job,education,y,duration_norm,pdays_norm,previous_norm,campaign_norm,balance_norm
"unemployed","primary",0,0.810092,0.000000,0.000000,0.090433,0.435448
"entrepreneur","secondary",0,0.065001,0.594290,0.400499,0.090433,0.632343
"unemployed","secondary",1,0.231871,0.000000,0.000000,0.271299,0.609189
"entrepreneur","tertiary",1,0.963379,0.251768,0.533999,0.271299,0.611926
"management","tertiary",1,0.513220,0.000000,0.000000,0.090433,0.710346
"management","tertiary",1,0.177541,0.863623,0.267000,0.090433,0.439335
"management","tertiary",0,0.099928,0.000000,0.000000,0.271299,0.433696
"technician","tertiary",1,0.214408,0.000000,0.000000,0.542598,0.624133
"services","secondary",0,0.101868,0.933884,0.800999,0.271299,0.425595
"blue","secondary",0,0.123212,0.000000,0.000000,0.090433,1.000000
"management","tertiary",0,0.132913,0.333739,0.133500,0.180866,0.449352
"management","tertiary",1,0.231871,0.281044,0.533999,0.090433,0.507867
"management","secondary",0,0.223139,0.000000,0.000000,0.090433,0.467251
"services","tertiary",1,0.180452,0.000000,0.000000,0.090433,0.656209
"management","tertiary",0,0.169780,0.936812,0.267000,0.090433,0.426909
"technician","secondary",0,0.077614,0.310319,0.133500,0.180866,0.458329
"services","tertiary",1,0.122241,0.000000,0.000000,0.452165,0.426088
"blue","secondary",0,0.066942,0.000000,0.000000,0.271299,0.735581
"management","secondary",1,0.092166,1.000000,0.267000,0.542598,0.455209
"technician","tertiary",0,0.227020,0.969015,0.133500,0.542598,0.472397
"admin","secondary",0,0.131943,0.298609,0.133500,0.180866,0.454059
"technician","tertiary",0,0.171720,0.000000,0.000000,0.180866,0.425431
"technician","tertiary",0,0.106719,0.000000,0.000000,0.090433,0.428606
"self","tertiary",0,0.134854,0.000000,0.000000,0.361732,0.504474
"student","primary",0,0.037837,0.000000,0.000000,0.180866,0.493033
"blue","primary",0,0.091196,0.000000,0.000000,0.090433,1.000000
"student","tertiary",0,0.255155,0.000000,0.000000,0.271299,0.425486
"self","secondary",0,0.285230,0.000000,0.000000,0.180866,0.509510
"technician","secondary",0,0.052389,0.000000,0.000000,0.180866,0.480881
"self","tertiary",1,0.476354,0.608928,0.133500,0.090433,0.991758
"management","tertiary",1,0.516131,0.289826,0.267000,0.090433,0.513670
"management","tertiary",0,0.260006,0.000000,0.000000,0.000000,0.520731
"technician","tertiary",1,0.427845,0.166870,0.133500,0.000000,0.509674
"blue","secondary",0,0.425905,0.000000,0.000000,0.000000,0.426580
"admin","secondary",1,0.146496,0.000000,0.000000,0.000000,0.432602
"blue","secondary",0,0.283290,0.000000,0.000000,0.000000,0.426471
"management","tertiary",0,0.089256,0.916319,0.267000,0.090433,0.501518
"technician","tertiary",0,0.110599,0.000000,0.000000,0.000000,0.546185
"management","tertiary",1,0.092166,0.000000,0.000000,0.000000,0.464733
"management","tertiary",0,0.142615,0.000000,0.000000,0.000000,0.539342
"management","tertiary",0,0.175601,0.000000,0.000000,0.000000,0.682375
"admin","tertiary",0,0.134854,0.000000,0.000000,0.000000,0.450282
"admin","secondary",1,0.340530,0.000000,0.000000,0.452165,0.619589
"services","secondary",1,0.360903,0.000000,0.000000,0.000000,0.475462
"admin","tertiary",0,0.130973,0.000000,0.000000,0.000000,0.490296
"entrepreneur","secondary",1,0.279409,0.000000,0.000000,0.000000,0.496920
"unemployed","tertiary",0,0.089256,0.884116,0.800999,0.000000,0.607985
"blue","tertiary",1,0.171720,0.000000,0.000000,0.000000,0.434846
"student","tertiary",0,0.039777,0.000000,0.000000,0.090433,0.425431
"technician","secondary",1,0.402621,0.263478,0.133500,0.000000,0.439608
"technician","secondary",0,0.071793,0.000000,0.000000,0.000000,0.439991
"admin","tertiary",0,0.152317,0.000000,0.000000,0.000000,0.459205
"retired","secondary",1,0.370605,0.000000,0.000000,0.090433,0.359416
"blue","secondary",0,0.023284,0.000000,0.000000,0.000000,0.675970
"admin","tertiary",0,0.100898,0.000000,0.000000,0.000000,0.683141
"management","tertiary",1,0.249334,0.000000,0.000000,0.000000,0.445794
"services","secondary",0,0.062091,0.263478,0.400499,0.000000,0.431014
"retired","primary",0,0.574341,0.000000,0.000000,0.000000,0.484385
"entrepreneur","tertiary",0,0.085375,0.000000,0.000000,0.090433,0.436707
"management","tertiary",1,0.175601,0.000000,0.000000,0.090433,0.618002
"services","secondary",1,0.275528,0.000000,0.000000,0.000000,0.453074
"self","tertiary",1,0.631581,0.000000,0.000000,0.000000,0.429317
"student","secondary",1,0.213438,0.608928,0.133500,0.000000,0.522647
"management","tertiary",1,0.182392,0.000000,0.000000,0.000000,1.000000
"admin","secondary",1,0.150376,0.310319,0.133500,0.000000,0.512739
"blue","primary",0,0.071793,0.319102,0.133500,0.000000,0.446341
"technician","tertiary",0,0.092166,0.000000,0.000000,0.000000,0.478473
"admin","tertiary",1,0.312395,0.266406,0.133500,0.000000,0.480170
"housemaid","tertiary",0,0.091196,0.000000,0.000000,0.090433,0.602347
"management","tertiary",0,0.058210,1.000000,0.133500,0.000000,0.535730
"services","secondary",0,0.169780,0.199073,0.400499,0.000000,0.518542
"services","secondary",0,0.104778,0.096609,0.133500,0.000000,0.482797
"admin","secondary",0,0.058210,0.000000,0.000000,0.000000,0.425540
"technician","secondary",0,0.104778,0.000000,0.000000,0.000000,0.463584
"admin","tertiary",1,0.086345,0.000000,0.000000,0.090433,0.432985
"services","tertiary",0,0.072763,0.000000,0.000000,0.090433,0.880803
"admin","secondary",0,0.028135,0.000000,0.000000,0.000000,0.453895
"management","tertiary",0,0.080524,0.000000,0.000000,0.271299,0.425431
"management","tertiary",0,0.076643,0.000000,0.000000,0.000000,0.454005
"management","tertiary",1,0.167840,0.000000,0.000000,0.000000,0.456139
"admin","tertiary",0,0.074703,0.000000,0.000000,0.000000,0.431233
"retired","tertiary",0,0.308514,0.000000,0.000000,0.180866,0.545637
"management","tertiary",0,0.198885,0.240058,0.533999,0.090433,0.560143
"management","tertiary",1,0.125152,0.000000,0.000000,0.000000,0.434737
"technician","tertiary",1,0.157168,0.000000,0.000000,0.090433,0.435777
"management","tertiary",0,0.289111,0.000000,0.000000,0.180866,0.435284
"management","tertiary",1,0.131943,0.000000,0.000000,0.090433,0.452910
"blue","secondary",1,0.255155,0.000000,0.000000,0.090433,0.446177
"admin","secondary",0,0.156197,0.000000,0.000000,0.090433,0.432219
"student","tertiary",0,0.207617,0.000000,0.000000,0.000000,0.450447
"technician","tertiary",1,0.237692,0.000000,0.000000,0.090433,1.000000
"services","secondary",0,0.195974,0.000000,0.000000,0.000000,0.578699
"blue","secondary",0,0.387098,0.000000,0.000000,0.000000,0.487122
"admin","secondary",1,0.344411,0.000000,0.000000,0.000000,0.432875
"student","secondary",0,0.272618,0.000000,0.000000,0.000000,0.455428
"student","tertiary",0,0.086345,0.000000,0.000000,0.090433,0.444097
"services","tertiary",0,0.242543,0.000000,0.000000,0.000000,0.535401
"admin","secondary",0,0.064031,0.000000,0.000000,0.000000,0.624078
"management","tertiary",0,0.098957,0.251768,0.133500,0.000000,0.425540
"management","tertiary",0,0.062091,0.000000,0.000000,0.000000,0.430138
"management","tertiary",0,0.445308,0.000000,0.000000,0.090433,0.505514
"student","tertiary",0,0.115450,0.000000,0.000000,0.000000,0.488983
"admin","secondary",0,0.222169,0.000000,0.000000,0.000000,0.420067
"technician","secondary",0,0.029105,0.000000,0.000000,0.000000,0.574922
"management","tertiary",0,0.076643,0.000000,0.000000,0.090433,0.425540
"management","tertiary",0,0.267767,0.000000,0.000000,0.090433,0.517118
"technician","secondary",0,0.391949,0.272261,0.667499,0.180866,0.533868
"management","tertiary",0,0.092166,0.000000,0.000000,0.180866,0.792783
"services","secondary",1,0.157168,0.000000,0.000000,0.180866,0.463146
"blue","primary",0,0.552027,0.000000,0.000000,0.090433,0.554779
"management","tertiary",0,0.053359,0.000000,0.000000,0.090433,0.655334
"services","secondary",1,0.439487,0.000000,0.000000,0.090433,0.438897
"student","tertiary",0,0.047538,0.395217,0.133500,0.090433,0.460464
"management","tertiary",0,0.175601,0.000000,0.000000,0.090433,0.438732
"admin","secondary",0,0.052389,0.000000,0.000000,0.271299,0.455920
"admin","secondary",1,0.235751,0.269333,0.800999,0.180866,0.629880
"technician","secondary",0,0.201795,0.000000,0.000000,0.271299,0.479458
"management","tertiary",0,0.146496,0.184435,0.533999,0.542598,0.426854
"blue","primary",0,0.091196,0.000000,0.000000,0.452165,0.508524
"management","tertiary",1,0.381277,0.000000,0.000000,0.090433,0.892626
"technician","tertiary",0,0.135824,0.000000,0.000000,0.090433,0.509017
"entrepreneur","tertiary",0,0.378367,0.000000,0.000000,1.000000,0.425431
"technician","secondary",1,0.788749,0.000000,0.000000,0.271299,0.565945
"blue","tertiary",0,0.195004,0.000000,0.000000,0.180866,0.446341
"management","tertiary",1,0.227990,0.000000,0.000000,0.180866,0.449680
"entrepreneur","secondary",0,0.085375,0.000000,0.000000,0.180866,0.967454
"retired","primary",0,0.731509,0.000000,0.000000,0.180866,0.427456
"self","tertiary",1,1.000000,0.000000,0.000000,0.813898,0.458548
"management","secondary",0,0.129033,1.000000,0.400499,0.090433,0.782656
"retired","primary",1,0.251274,0.000000,0.000000,0.090433,0.538959
"management","tertiary",1,0.261946,0.922174,0.267000,0.090433,0.555381
"services","secondary",1,0.271648,0.272261,0.667499,0.452165,0.499164
"retired","primary",1,1.000000,0.000000,0.000000,0.180866,0.625118
"technician","secondary",0,0.061121,0.620638,0.267000,0.361732,0.509674
"management","tertiary",1,0.284260,0.620638,0.267000,0.361732,0.832851
"self","tertiary",1,0.459861,0.281044,0.400499,0.180866,0.449625
"student","secondary",0,0.076643,0.000000,0.000000,0.723464,0.481319
"management","tertiary",0,0.233811,0.000000,0.000000,0.361732,0.761417
"management","tertiary",0,0.135824,0.000000,0.000000,0.090433,0.705036
"management","tertiary",0,0.171720,0.000000,0.000000,0.090433,0.461942
"management","tertiary",1,0.286200,0.000000,0.000000,0.180866,1.000000
"management","tertiary",0,0.443368,0.000000,0.000000,0.180866,0.539725
"self","tertiary",0,0.171720,0.406928,0.133500,0.361732,0.435558
"admin","secondary",0,0.131943,0.281044,0.133500,0.000000,0.936089
"self","tertiary",0,0.107689,0.000000,0.000000,0.361732,0.433478
"unemployed","tertiary",0,0.155227,0.000000,0.000000,0.271299,0.786159
"entrepreneur","primary",0,0.262916,0.000000,0.000000,0.090433,0.594190
"technician","secondary",0,0.065001,0.319102,0.133500,0.000000,0.552753
"retired","primary",1,0.856661,0.412783,0.133500,0.000000,0.448695
"technician","secondary",0,0.111570,0.000000,0.000000,0.000000,0.461559
"blue","primary",0,0.552997,0.000000,0.000000,0.180866,0.425431
"management","tertiary",1,0.260976,0.307391,0.133500,0.000000,0.480005
"retired","tertiary",0,0.508369,0.000000,0.000000,0.000000,0.481046
"retired","tertiary",0,0.065972,0.266406,0.133500,0.000000,0.449954
"unemployed","secondary",0,0.109629,0.322029,0.133500,0.000000,0.467635
"retired","secondary",1,0.953678,0.000000,0.000000,0.000000,0.752002
"management","secondary",0,0.037837,0.266406,0.267000,0.000000,0.431507
"entrepreneur","secondary",0,0.066942,0.000000,0.000000,0.271299,0.564632
"admin","secondary",1,0.445308,0.322029,0.400499,0.000000,0.538247
"retired","secondary",0,0.286200,0.000000,0.000000,0.180866,0.465007
"retired","secondary",1,0.568520,0.000000,0.000000,0.000000,0.425431
"student","secondary",0,0.120301,0.310319,0.133500,0.000000,0.524125
"admin","secondary",0,0.240602,0.263478,0.133500,0.000000,0.425431
"management","tertiary",0,0.198885,0.000000,0.000000,0.180866,0.449844
"admin","secondary",1,0.766435,0.415710,0.133500,0.271299,0.663435
"management","tertiary",0,0.942036,0.000000,0.000000,0.090433,0.482797
"retired","secondary",0,0.195004,0.000000,0.000000,0.000000,0.534799
"retired","secondary",0,0.199855,0.000000,0.000000,0.000000,0.575798
"retired","tertiary",1,0.124182,0.000000,0.000000,0.000000,0.583462
"retired","secondary",0,0.217318,0.000000,0.000000,0.000000,0.608258
"admin","tertiary",0,0.118361,0.190290,0.133500,0.000000,0.425431
"management","tertiary",1,0.152317,0.000000,0.000000,0.000000,0.505568
"technician","secondary",0,0.099928,0.000000,0.000000,0.000000,0.442674
"housemaid","secondary",0,0.040747,0.000000,0.000000,0.000000,0.500040
"retired","tertiary",0,0.161048,0.000000,0.000000,0.000000,0.626267
"technician","secondary",0,0.075673,0.000000,0.000000,0.000000,0.457398
"management","tertiary",0,0.155227,0.000000,0.000000,0.000000,0.509126
"management","tertiary",1,0.217318,0.000000,0.000000,0.000000,0.497412
"student","tertiary",1,0.365754,0.000000,0.000000,0.000000,0.450939
"management","tertiary",1,0.553967,0.000000,0.000000,0.090433,0.555873
"admin","secondary",0,0.128063,0.000000,0.000000,0.090433,0.494073
"entrepreneur","tertiary",1,0.135824,0.000000,0.000000,0.180866,0.515695
"retired","secondary",0,0.143585,0.000000,0.000000,0.090433,0.524289
"technician","tertiary",0,1.000000,1.000000,0.533999,0.000000,0.769245
"self","tertiary",0,0.282320,0.000000,0.000000,0.090433,0.511207
"retired","secondary",0,0.089256,0.000000,0.000000,0.000000,1.000000
"self","tertiary",1,0.252244,0.193217,0.133500,0.090433,0.432656
"retired","primary",1,0.360903,0.000000,0.000000,0.000000,0.577988
"services","tertiary",1,0.253215,0.000000,0.000000,0.271299,0.425431
"retired","primary",1,0.252244,0.000000,0.000000,0.090433,0.451815
"blue","secondary",1,0.331798,0.000000,0.000000,0.090433,0.436543
"technician","tertiary",0,0.094107,1.000000,0.267000,0.000000,0.525220
"management","tertiary",0,0.240602,0.000000,0.000000,0.180866,0.469879
"blue","secondary",1,0.266797,0.000000,0.000000,0.000000,0.430248
"management","tertiary",0,0.190153,0.000000,0.000000,0.000000,0.421982
"management","tertiary",0,0.134854,0.368870,0.267000,0.000000,0.470919
"services","secondary",1,0.345381,0.000000,0.000000,0.000000,0.583133
"retired","secondary",1,0.352172,0.000000,0.000000,0.000000,0.461996
"technician","secondary",1,0.211497,0.000000,0.000000,0.000000,0.429427
"management","tertiary",1,0.356053,0.000000,0.000000,0.000000,0.497084
"unemployed","tertiary",0,0.079554,0.228348,0.400499,0.000000,0.524015
"management","tertiary",0,0.141645,0.269333,0.800999,0.000000,0.447600
"management","tertiary",1,0.549117,1.000000,0.267000,0.000000,0.576674
"admin","secondary",0,0.120301,0.000000,0.000000,0.000000,0.502667
"management","tertiary",1,0.299783,0.000000,0.000000,0.000000,0.454771
"services","secondary",0,0.229930,0.000000,0.000000,0.090433,0.445465
"entrepreneur","secondary",1,0.689791,1.000000,0.133500,0.000000,0.587403
"technician","secondary",1,0.384188,0.000000,0.000000,0.000000,0.476338
"technician","secondary",0,0.105749,0.000000,0.000000,0.000000,0.426416
"management","tertiary",0,0.219259,0.000000,0.000000,0.000000,0.469441
"management","primary",0,0.149406,1.000000,0.133500,0.000000,1.000000
"technician","tertiary",0,0.125152,0.000000,0.000000,0.000000,0.528942
"retired","secondary",0,0.307544,0.969015,0.267000,0.000000,0.439827
"admin","primary",0,0.222169,0.000000,0.000000,0.000000,0.620410
"management","tertiary",0,0.272618,0.000000,0.000000,0.000000,0.452362
"services","secondary",0,0.095077,0.000000,0.000000,0.000000,0.549852
"admin","tertiary",0,0.143585,0.000000,0.000000,0.000000,0.456358
"technician","secondary",0,0.155227,0.000000,0.000000,0.000000,0.589647
"blue","primary",0,0.572401,0.661623,0.400499,0.000000,0.485698
"management","tertiary",1,0.911960,1.000000,0.400499,0.000000,1.000000
"management","tertiary",0,0.148436,0.000000,0.000000,0.000000,0.588717
"housemaid","secondary",1,0.463742,0.000000,0.000000,0.090433,0.425431
"management","tertiary",1,0.267767,0.000000,0.000000,0.090433,0.935268
"admin","secondary",1,0.487996,0.433275,0.667499,0.090433,0.426471
"blue","secondary",1,0.130973,0.146377,0.400499,0.090433,0.459643
"admin","tertiary",1,0.263886,0.000000,0.000000,0.000000,0.727096
"blue","primary",1,0.170750,0.000000,0.000000,0.000000,0.487669
"management","tertiary",1,0.239632,0.000000,0.000000,0.090433,0.498179
"retired","secondary",1,0.342470,0.000000,0.000000,0.090433,0.482578
"services","secondary",1,0.196945,0.000000,0.000000,0.000000,0.441962
"self","tertiary",0,0.188213,0.000000,0.000000,0.000000,0.501682
"unemployed","tertiary",1,0.256125,0.237130,0.133500,0.000000,0.443495
"self","tertiary",1,0.432696,0.000000,0.000000,0.000000,0.581820
"management","tertiary",0,0.118361,0.213710,0.133500,0.000000,0.425431
"unemployed","primary",1,0.169780,0.000000,0.000000,0.000000,0.429153
"retired","primary",0,0.215378,0.000000,0.000000,0.000000,0.851353
"blue","primary",1,0.976962,0.000000,0.000000,0.452165,0.508853
"self","secondary",0,0.062091,0.000000,0.000000,0.000000,0.542408
"admin","secondary",1,0.396800,0.000000,0.000000,0.090433,0.514819
"admin","secondary",0,0.142615,0.685044,0.533999,0.090433,0.473218
"services","secondary",0,0.585013,0.000000,0.000000,0.000000,0.489311
"admin","secondary",1,0.638372,0.000000,0.000000,0.180866,0.441031
"entrepreneur","primary",1,0.424935,1.000000,0.133500,0.090433,0.425431
"blue","secondary",0,0.870243,0.000000,0.000000,0.180866,0.614827
"management","tertiary",1,0.249334,0.000000,0.000000,0.000000,0.453183
"retired","tertiary",0,0.515161,0.000000,0.000000,0.180866,0.474148
"services","tertiary",1,0.683000,0.000000,0.000000,0.000000,0.425431
"unemployed","secondary",0,0.458891,0.000000,0.000000,0.000000,1.000000
"student","tertiary",0,0.310455,0.000000,0.000000,0.090433,0.438678
"student","tertiary",0,0.066942,0.000000,0.000000,0.180866,0.428004
"management","tertiary",0,0.065001,0.000000,0.000000,0.090433,0.952510
"services","tertiary",0,0.812033,0.000000,0.000000,0.180866,1.000000
"management","tertiary",0,0.065001,0.000000,0.000000,0.090433,0.434846
